t_id,subtipo,tipo
Kiwi001917.png,Total Number of Kiwi fruit,Kiwi
Kiwi001918.png,Total Number of Kiwi fruit,Kiwi
Kiwi001919.png,Total Number of Kiwi fruit,Kiwi
Kiwi00192.png,Total Number of Kiwi fruit,Kiwi
Kiwi001920.png,Total Number of Kiwi fruit,Kiwi
Kiwi001921.png,Total Number of Kiwi fruit,Kiwi
Kiwi001922.png,Total Number of Kiwi fruit,Kiwi
Kiwi001923.png,Total Number of Kiwi fruit,Kiwi
Kiwi001924.png,Total Number of Kiwi fruit,Kiwi
Kiwi001925.png,Total Number of Kiwi fruit,Kiwi
Kiwi001926.png,Total Number of Kiwi fruit,Kiwi
Kiwi001927.png,Total Number of Kiwi fruit,Kiwi
Kiwi001928.png,Total Number of Kiwi fruit,Kiwi
Kiwi001929.png,Total Number of Kiwi fruit,Kiwi
Kiwi00193.png,Total Number of Kiwi fruit,Kiwi
Kiwi001930.png,Total Number of Kiwi fruit,Kiwi
Kiwi001931.png,Total Number of Kiwi fruit,Kiwi
Kiwi001932.png,Total Number of Kiwi fruit,Kiwi
Kiwi001933.png,Total Number of Kiwi fruit,Kiwi
Kiwi001934.png,Total Number of Kiwi fruit,Kiwi
Kiwi001935.png,Total Number of Kiwi fruit,Kiwi
Kiwi001936.png,Total Number of Kiwi fruit,Kiwi
Kiwi001937.png,Total Number of Kiwi fruit,Kiwi
Kiwi001938.png,Total Number of Kiwi fruit,Kiwi
Kiwi001939.png,Total Number of Kiwi fruit,Kiwi
Kiwi00194.png,Total Number of Kiwi fruit,Kiwi
Kiwi001940.png,Total Number of Kiwi fruit,Kiwi
Kiwi001941.png,Total Number of Kiwi fruit,Kiwi
Kiwi001942.png,Total Number of Kiwi fruit,Kiwi
Kiwi001943.png,Total Number of Kiwi fruit,Kiwi
Kiwi001944.png,Total Number of Kiwi fruit,Kiwi
Kiwi001945.png,Total Number of Kiwi fruit,Kiwi
Kiwi001946.png,Total Number of Kiwi fruit,Kiwi
Kiwi001947.png,Total Number of Kiwi fruit,Kiwi
Kiwi001948.png,Total Number of Kiwi fruit,Kiwi
Kiwi001949.png,Total Number of Kiwi fruit,Kiwi
Kiwi00195.png,Total Number of Kiwi fruit,Kiwi
Kiwi001950.png,Total Number of Kiwi fruit,Kiwi
Kiwi001951.png,Total Number of Kiwi fruit,Kiwi
Kiwi001952.png,Total Number of Kiwi fruit,Kiwi
Kiwi001953.png,Total Number of Kiwi fruit,Kiwi
Kiwi001954.png,Total Number of Kiwi fruit,Kiwi
Kiwi001955.png,Total Number of Kiwi fruit,Kiwi
Kiwi001956.png,Total Number of Kiwi fruit,Kiwi
Kiwi001957.png,Total Number of Kiwi fruit,Kiwi
Kiwi001958.png,Total Number of Kiwi fruit,Kiwi
Kiwi001959.png,Total Number of Kiwi fruit,Kiwi
Kiwi00196.png,Total Number of Kiwi fruit,Kiwi
Kiwi001960.png,Total Number of Kiwi fruit,Kiwi
Kiwi001961.png,Total Number of Kiwi fruit,Kiwi
Kiwi001962.png,Total Number of Kiwi fruit,Kiwi
Kiwi001963.png,Total Number of Kiwi fruit,Kiwi
Kiwi001964.png,Total Number of Kiwi fruit,Kiwi
Kiwi001965.png,Total Number of Kiwi fruit,Kiwi
Kiwi001966.png,Total Number of Kiwi fruit,Kiwi
Kiwi001967.png,Total Number of Kiwi fruit,Kiwi
Kiwi001968.png,Total Number of Kiwi fruit,Kiwi
Kiwi001969.png,Total Number of Kiwi fruit,Kiwi
Kiwi00197.png,Total Number of Kiwi fruit,Kiwi
Kiwi001970.png,Total Number of Kiwi fruit,Kiwi
Kiwi001971.png,Total Number of Kiwi fruit,Kiwi
Kiwi001972.png,Total Number of Kiwi fruit,Kiwi
Kiwi001973.png,Total Number of Kiwi fruit,Kiwi
Kiwi001974.png,Total Number of Kiwi fruit,Kiwi
Kiwi001975.png,Total Number of Kiwi fruit,Kiwi
Kiwi001976.png,Total Number of Kiwi fruit,Kiwi
Kiwi001977.png,Total Number of Kiwi fruit,Kiwi
Kiwi001978.png,Total Number of Kiwi fruit,Kiwi
Kiwi001979.png,Total Number of Kiwi fruit,Kiwi
Kiwi00198.png,Total Number of Kiwi fruit,Kiwi
Kiwi001980.png,Total Number of Kiwi fruit,Kiwi
Kiwi001981.png,Total Number of Kiwi fruit,Kiwi
Kiwi001982.png,Total Number of Kiwi fruit,Kiwi
Kiwi001983.png,Total Number of Kiwi fruit,Kiwi
Kiwi001984.png,Total Number of Kiwi fruit,Kiwi
Kiwi001985.png,Total Number of Kiwi fruit,Kiwi
Kiwi001986.png,Total Number of Kiwi fruit,Kiwi
Kiwi001987.png,Total Number of Kiwi fruit,Kiwi
Kiwi001988.png,Total Number of Kiwi fruit,Kiwi
Kiwi001989.png,Total Number of Kiwi fruit,Kiwi
Kiwi00199.png,Total Number of Kiwi fruit,Kiwi
Kiwi001990.png,Total Number of Kiwi fruit,Kiwi
Kiwi001991.png,Total Number of Kiwi fruit,Kiwi
Kiwi001992.png,Total Number of Kiwi fruit,Kiwi
Kiwi001993.png,Total Number of Kiwi fruit,Kiwi
Kiwi001994.png,Total Number of Kiwi fruit,Kiwi
Kiwi001995.png,Total Number of Kiwi fruit,Kiwi
Kiwi001996.png,Total Number of Kiwi fruit,Kiwi
Kiwi001997.png,Total Number of Kiwi fruit,Kiwi
Kiwi001998.png,Total Number of Kiwi fruit,Kiwi
Kiwi001999.png,Total Number of Kiwi fruit,Kiwi
Kiwi002.png,Total Number of Kiwi fruit,Kiwi
Kiwi0020.png,Total Number of Kiwi fruit,Kiwi
Kiwi00200.png,Total Number of Kiwi fruit,Kiwi
Kiwi002000.png,Total Number of Kiwi fruit,Kiwi
Kiwi002001.png,Total Number of Kiwi fruit,Kiwi
Kiwi002002.png,Total Number of Kiwi fruit,Kiwi
Kiwi002003.png,Total Number of Kiwi fruit,Kiwi
Kiwi002004.png,Total Number of Kiwi fruit,Kiwi
Kiwi002005.png,Total Number of Kiwi fruit,Kiwi
Kiwi002006.png,Total Number of Kiwi fruit,Kiwi
Kiwi002007.png,Total Number of Kiwi fruit,Kiwi
Kiwi002008.png,Total Number of Kiwi fruit,Kiwi
Kiwi002009.png,Total Number of Kiwi fruit,Kiwi
Kiwi00201.png,Total Number of Kiwi fruit,Kiwi
Kiwi002010.png,Total Number of Kiwi fruit,Kiwi
Kiwi002011.png,Total Number of Kiwi fruit,Kiwi
Kiwi002012.png,Total Number of Kiwi fruit,Kiwi
Kiwi002013.png,Total Number of Kiwi fruit,Kiwi
Kiwi002014.png,Total Number of Kiwi fruit,Kiwi
Kiwi002015.png,Total Number of Kiwi fruit,Kiwi
Kiwi002016.png,Total Number of Kiwi fruit,Kiwi
Kiwi002017.png,Total Number of Kiwi fruit,Kiwi
Kiwi002018.png,Total Number of Kiwi fruit,Kiwi
Kiwi002019.png,Total Number of Kiwi fruit,Kiwi
Kiwi00202.png,Total Number of Kiwi fruit,Kiwi
Kiwi002020.png,Total Number of Kiwi fruit,Kiwi
Kiwi002021.png,Total Number of Kiwi fruit,Kiwi
Kiwi002022.png,Total Number of Kiwi fruit,Kiwi
Kiwi002023.png,Total Number of Kiwi fruit,Kiwi
Kiwi002024.png,Total Number of Kiwi fruit,Kiwi
Kiwi002025.png,Total Number of Kiwi fruit,Kiwi
Kiwi002026.png,Total Number of Kiwi fruit,Kiwi
Kiwi002027.png,Total Number of Kiwi fruit,Kiwi
Kiwi002028.png,Total Number of Kiwi fruit,Kiwi
Kiwi002029.png,Total Number of Kiwi fruit,Kiwi
Kiwi00203.png,Total Number of Kiwi fruit,Kiwi
Kiwi002030.png,Total Number of Kiwi fruit,Kiwi
Kiwi002031.png,Total Number of Kiwi fruit,Kiwi
Kiwi002032.png,Total Number of Kiwi fruit,Kiwi
Kiwi002033.png,Total Number of Kiwi fruit,Kiwi
Kiwi002034.png,Total Number of Kiwi fruit,Kiwi
Kiwi002035.png,Total Number of Kiwi fruit,Kiwi
Kiwi002036.png,Total Number of Kiwi fruit,Kiwi
Kiwi002037.png,Total Number of Kiwi fruit,Kiwi
Kiwi002038.png,Total Number of Kiwi fruit,Kiwi
Kiwi002039.png,Total Number of Kiwi fruit,Kiwi
Kiwi00204.png,Total Number of Kiwi fruit,Kiwi
Kiwi002040.png,Total Number of Kiwi fruit,Kiwi
Kiwi002041.png,Total Number of Kiwi fruit,Kiwi
Kiwi002042.png,Total Number of Kiwi fruit,Kiwi
Kiwi002043.png,Total Number of Kiwi fruit,Kiwi
Kiwi002044.png,Total Number of Kiwi fruit,Kiwi
Kiwi002045.png,Total Number of Kiwi fruit,Kiwi
Kiwi002046.png,Total Number of Kiwi fruit,Kiwi
Kiwi002047.png,Total Number of Kiwi fruit,Kiwi
Kiwi002048.png,Total Number of Kiwi fruit,Kiwi
Kiwi002049.png,Total Number of Kiwi fruit,Kiwi
Kiwi00205.png,Total Number of Kiwi fruit,Kiwi
Kiwi002050.png,Total Number of Kiwi fruit,Kiwi
Kiwi002051.png,Total Number of Kiwi fruit,Kiwi
Kiwi002052.png,Total Number of Kiwi fruit,Kiwi
Kiwi002053.png,Total Number of Kiwi fruit,Kiwi
Kiwi002054.png,Total Number of Kiwi fruit,Kiwi
Kiwi002055.png,Total Number of Kiwi fruit,Kiwi
Kiwi002056.png,Total Number of Kiwi fruit,Kiwi
Kiwi002057.png,Total Number of Kiwi fruit,Kiwi
Kiwi002058.png,Total Number of Kiwi fruit,Kiwi
Kiwi002059.png,Total Number of Kiwi fruit,Kiwi
Kiwi00206.png,Total Number of Kiwi fruit,Kiwi
Kiwi002060.png,Total Number of Kiwi fruit,Kiwi
Kiwi002061.png,Total Number of Kiwi fruit,Kiwi
Kiwi002062.png,Total Number of Kiwi fruit,Kiwi
Kiwi002063.png,Total Number of Kiwi fruit,Kiwi
Kiwi002064.png,Total Number of Kiwi fruit,Kiwi
Kiwi002065.png,Total Number of Kiwi fruit,Kiwi
Kiwi002066.png,Total Number of Kiwi fruit,Kiwi
Kiwi002067.png,Total Number of Kiwi fruit,Kiwi
Kiwi002068.png,Total Number of Kiwi fruit,Kiwi
Kiwi002069.png,Total Number of Kiwi fruit,Kiwi
Kiwi00207.png,Total Number of Kiwi fruit,Kiwi
Kiwi002070.png,Total Number of Kiwi fruit,Kiwi
Kiwi002071.png,Total Number of Kiwi fruit,Kiwi
Kiwi002072.png,Total Number of Kiwi fruit,Kiwi
Kiwi002073.png,Total Number of Kiwi fruit,Kiwi
Kiwi002074.png,Total Number of Kiwi fruit,Kiwi
Kiwi002075.png,Total Number of Kiwi fruit,Kiwi
Kiwi002076.png,Total Number of Kiwi fruit,Kiwi
Kiwi002077.png,Total Number of Kiwi fruit,Kiwi
Kiwi002078.png,Total Number of Kiwi fruit,Kiwi
Kiwi002079.png,Total Number of Kiwi fruit,Kiwi
Kiwi00208.png,Total Number of Kiwi fruit,Kiwi
Kiwi002080.png,Total Number of Kiwi fruit,Kiwi
Kiwi002081.png,Total Number of Kiwi fruit,Kiwi
Kiwi002082.png,Total Number of Kiwi fruit,Kiwi
Kiwi002083.png,Total Number of Kiwi fruit,Kiwi
Kiwi002084.png,Total Number of Kiwi fruit,Kiwi
Kiwi002085.png,Total Number of Kiwi fruit,Kiwi
Kiwi002086.png,Total Number of Kiwi fruit,Kiwi
Kiwi002087.png,Total Number of Kiwi fruit,Kiwi
Kiwi002088.png,Total Number of Kiwi fruit,Kiwi
Kiwi002089.png,Total Number of Kiwi fruit,Kiwi
Kiwi00209.png,Total Number of Kiwi fruit,Kiwi
Kiwi002090.png,Total Number of Kiwi fruit,Kiwi
Kiwi002091.png,Total Number of Kiwi fruit,Kiwi
Kiwi002092.png,Total Number of Kiwi fruit,Kiwi
Kiwi002093.png,Total Number of Kiwi fruit,Kiwi
Kiwi002094.png,Total Number of Kiwi fruit,Kiwi
Kiwi002095.png,Total Number of Kiwi fruit,Kiwi
Kiwi002096.png,Total Number of Kiwi fruit,Kiwi
Kiwi002097.png,Total Number of Kiwi fruit,Kiwi
Kiwi002098.png,Total Number of Kiwi fruit,Kiwi
Kiwi002099.png,Total Number of Kiwi fruit,Kiwi
Kiwi0021.png,Total Number of Kiwi fruit,Kiwi
Kiwi00210.png,Total Number of Kiwi fruit,Kiwi
Kiwi002100.png,Total Number of Kiwi fruit,Kiwi
Kiwi002101.png,Total Number of Kiwi fruit,Kiwi
Kiwi002102.png,Total Number of Kiwi fruit,Kiwi
Kiwi002103.png,Total Number of Kiwi fruit,Kiwi
Kiwi002104.png,Total Number of Kiwi fruit,Kiwi
Kiwi002105.png,Total Number of Kiwi fruit,Kiwi
Kiwi002106.png,Total Number of Kiwi fruit,Kiwi
Kiwi002107.png,Total Number of Kiwi fruit,Kiwi
Kiwi002108.png,Total Number of Kiwi fruit,Kiwi
Kiwi002109.png,Total Number of Kiwi fruit,Kiwi
Kiwi00211.png,Total Number of Kiwi fruit,Kiwi
Kiwi002110.png,Total Number of Kiwi fruit,Kiwi
Kiwi002111.png,Total Number of Kiwi fruit,Kiwi
Kiwi002112.png,Total Number of Kiwi fruit,Kiwi
Kiwi002113.png,Total Number of Kiwi fruit,Kiwi
Kiwi002114.png,Total Number of Kiwi fruit,Kiwi
Kiwi002115.png,Total Number of Kiwi fruit,Kiwi
Kiwi002116.png,Total Number of Kiwi fruit,Kiwi
Kiwi002117.png,Total Number of Kiwi fruit,Kiwi
Kiwi002118.png,Total Number of Kiwi fruit,Kiwi
Kiwi002119.png,Total Number of Kiwi fruit,Kiwi
Kiwi00212.png,Total Number of Kiwi fruit,Kiwi
Kiwi002120.png,Total Number of Kiwi fruit,Kiwi
Kiwi002121.png,Total Number of Kiwi fruit,Kiwi
Kiwi002122.png,Total Number of Kiwi fruit,Kiwi
Kiwi002123.png,Total Number of Kiwi fruit,Kiwi
Kiwi002124.png,Total Number of Kiwi fruit,Kiwi
Kiwi002125.png,Total Number of Kiwi fruit,Kiwi
Kiwi002126.png,Total Number of Kiwi fruit,Kiwi
Kiwi002127.png,Total Number of Kiwi fruit,Kiwi
Kiwi002128.png,Total Number of Kiwi fruit,Kiwi
Kiwi002129.png,Total Number of Kiwi fruit,Kiwi
Kiwi00213.png,Total Number of Kiwi fruit,Kiwi
Kiwi002130.png,Total Number of Kiwi fruit,Kiwi
Kiwi002131.png,Total Number of Kiwi fruit,Kiwi
Kiwi002132.png,Total Number of Kiwi fruit,Kiwi
Kiwi002133.png,Total Number of Kiwi fruit,Kiwi
Kiwi002134.png,Total Number of Kiwi fruit,Kiwi
Kiwi002135.png,Total Number of Kiwi fruit,Kiwi
Kiwi002136.png,Total Number of Kiwi fruit,Kiwi
Kiwi002137.png,Total Number of Kiwi fruit,Kiwi
Kiwi002138.png,Total Number of Kiwi fruit,Kiwi
Kiwi002139.png,Total Number of Kiwi fruit,Kiwi
Kiwi00214.png,Total Number of Kiwi fruit,Kiwi
Kiwi002140.png,Total Number of Kiwi fruit,Kiwi
Kiwi002141.png,Total Number of Kiwi fruit,Kiwi
Kiwi002142.png,Total Number of Kiwi fruit,Kiwi
Kiwi002143.png,Total Number of Kiwi fruit,Kiwi
Kiwi002144.png,Total Number of Kiwi fruit,Kiwi
Kiwi002145.png,Total Number of Kiwi fruit,Kiwi
Kiwi002146.png,Total Number of Kiwi fruit,Kiwi
Kiwi002147.png,Total Number of Kiwi fruit,Kiwi
Kiwi002148.png,Total Number of Kiwi fruit,Kiwi
Kiwi002149.png,Total Number of Kiwi fruit,Kiwi
Kiwi00215.png,Total Number of Kiwi fruit,Kiwi
Kiwi002150.png,Total Number of Kiwi fruit,Kiwi
Kiwi002151.png,Total Number of Kiwi fruit,Kiwi
Kiwi002152.png,Total Number of Kiwi fruit,Kiwi
Kiwi002153.png,Total Number of Kiwi fruit,Kiwi
Kiwi002154.png,Total Number of Kiwi fruit,Kiwi
Kiwi002155.png,Total Number of Kiwi fruit,Kiwi
Kiwi002156.png,Total Number of Kiwi fruit,Kiwi
Kiwi002157.png,Total Number of Kiwi fruit,Kiwi
Kiwi002158.png,Total Number of Kiwi fruit,Kiwi
Kiwi002159.png,Total Number of Kiwi fruit,Kiwi
Kiwi00216.png,Total Number of Kiwi fruit,Kiwi
Kiwi002160.png,Total Number of Kiwi fruit,Kiwi
Kiwi002161.png,Total Number of Kiwi fruit,Kiwi
Kiwi002162.png,Total Number of Kiwi fruit,Kiwi
Kiwi002163.png,Total Number of Kiwi fruit,Kiwi
Kiwi002164.png,Total Number of Kiwi fruit,Kiwi
Kiwi002165.png,Total Number of Kiwi fruit,Kiwi
Kiwi002166.png,Total Number of Kiwi fruit,Kiwi
Kiwi002167.png,Total Number of Kiwi fruit,Kiwi
Kiwi002168.png,Total Number of Kiwi fruit,Kiwi
Kiwi002169.png,Total Number of Kiwi fruit,Kiwi
Kiwi00217.png,Total Number of Kiwi fruit,Kiwi
Kiwi002170.png,Total Number of Kiwi fruit,Kiwi
Kiwi002171.png,Total Number of Kiwi fruit,Kiwi
Kiwi002172.png,Total Number of Kiwi fruit,Kiwi
Kiwi002173.png,Total Number of Kiwi fruit,Kiwi
Kiwi002174.png,Total Number of Kiwi fruit,Kiwi
Kiwi002175.png,Total Number of Kiwi fruit,Kiwi
Kiwi002176.png,Total Number of Kiwi fruit,Kiwi
Kiwi002177.png,Total Number of Kiwi fruit,Kiwi
Kiwi002178.png,Total Number of Kiwi fruit,Kiwi
Kiwi002179.png,Total Number of Kiwi fruit,Kiwi
Kiwi00218.png,Total Number of Kiwi fruit,Kiwi
Kiwi002180.png,Total Number of Kiwi fruit,Kiwi
Kiwi002181.png,Total Number of Kiwi fruit,Kiwi
Kiwi002182.png,Total Number of Kiwi fruit,Kiwi
Kiwi002183.png,Total Number of Kiwi fruit,Kiwi
Kiwi002184.png,Total Number of Kiwi fruit,Kiwi
Kiwi002185.png,Total Number of Kiwi fruit,Kiwi
Kiwi002186.png,Total Number of Kiwi fruit,Kiwi
Kiwi002187.png,Total Number of Kiwi fruit,Kiwi
Kiwi002188.png,Total Number of Kiwi fruit,Kiwi
Kiwi002189.png,Total Number of Kiwi fruit,Kiwi
Kiwi00219.png,Total Number of Kiwi fruit,Kiwi
Kiwi002190.png,Total Number of Kiwi fruit,Kiwi
Kiwi002191.png,Total Number of Kiwi fruit,Kiwi
Kiwi002192.png,Total Number of Kiwi fruit,Kiwi
Kiwi002193.png,Total Number of Kiwi fruit,Kiwi
Kiwi002194.png,Total Number of Kiwi fruit,Kiwi
Kiwi002195.png,Total Number of Kiwi fruit,Kiwi
Kiwi002196.png,Total Number of Kiwi fruit,Kiwi
Kiwi002197.png,Total Number of Kiwi fruit,Kiwi
Kiwi002198.png,Total Number of Kiwi fruit,Kiwi
Kiwi002199.png,Total Number of Kiwi fruit,Kiwi
Kiwi0022.png,Total Number of Kiwi fruit,Kiwi
Kiwi00220.png,Total Number of Kiwi fruit,Kiwi
Kiwi002200.png,Total Number of Kiwi fruit,Kiwi
Kiwi002201.png,Total Number of Kiwi fruit,Kiwi
Kiwi002202.png,Total Number of Kiwi fruit,Kiwi
Kiwi002203.png,Total Number of Kiwi fruit,Kiwi
Kiwi002204.png,Total Number of Kiwi fruit,Kiwi
Kiwi002205.png,Total Number of Kiwi fruit,Kiwi
Kiwi002206.png,Total Number of Kiwi fruit,Kiwi
Kiwi002207.png,Total Number of Kiwi fruit,Kiwi
Kiwi002208.png,Total Number of Kiwi fruit,Kiwi
Kiwi002209.png,Total Number of Kiwi fruit,Kiwi
Kiwi00221.png,Total Number of Kiwi fruit,Kiwi
Kiwi002210.png,Total Number of Kiwi fruit,Kiwi
Kiwi002211.png,Total Number of Kiwi fruit,Kiwi
Kiwi002212.png,Total Number of Kiwi fruit,Kiwi
Kiwi002213.png,Total Number of Kiwi fruit,Kiwi
Kiwi002214.png,Total Number of Kiwi fruit,Kiwi
Kiwi002215.png,Total Number of Kiwi fruit,Kiwi
Kiwi002216.png,Total Number of Kiwi fruit,Kiwi
Kiwi002217.png,Total Number of Kiwi fruit,Kiwi
Kiwi002218.png,Total Number of Kiwi fruit,Kiwi
Kiwi002219.png,Total Number of Kiwi fruit,Kiwi
Kiwi00222.png,Total Number of Kiwi fruit,Kiwi
Kiwi002220.png,Total Number of Kiwi fruit,Kiwi
Kiwi002221.png,Total Number of Kiwi fruit,Kiwi
Kiwi002222.png,Total Number of Kiwi fruit,Kiwi
Kiwi002223.png,Total Number of Kiwi fruit,Kiwi
Kiwi002224.png,Total Number of Kiwi fruit,Kiwi
Kiwi002225.png,Total Number of Kiwi fruit,Kiwi
Kiwi002226.png,Total Number of Kiwi fruit,Kiwi
Kiwi002227.png,Total Number of Kiwi fruit,Kiwi
Kiwi002228.png,Total Number of Kiwi fruit,Kiwi
Kiwi002229.png,Total Number of Kiwi fruit,Kiwi
Kiwi00223.png,Total Number of Kiwi fruit,Kiwi
Kiwi002230.png,Total Number of Kiwi fruit,Kiwi
Kiwi002231.png,Total Number of Kiwi fruit,Kiwi
Kiwi002232.png,Total Number of Kiwi fruit,Kiwi
Kiwi002233.png,Total Number of Kiwi fruit,Kiwi
Kiwi002234.png,Total Number of Kiwi fruit,Kiwi
Kiwi002235.png,Total Number of Kiwi fruit,Kiwi
Kiwi002236.png,Total Number of Kiwi fruit,Kiwi
Kiwi002237.png,Total Number of Kiwi fruit,Kiwi
Kiwi002238.png,Total Number of Kiwi fruit,Kiwi
Kiwi002239.png,Total Number of Kiwi fruit,Kiwi
Kiwi00224.png,Total Number of Kiwi fruit,Kiwi
Kiwi002240.png,Total Number of Kiwi fruit,Kiwi
Kiwi002241.png,Total Number of Kiwi fruit,Kiwi
Kiwi002242.png,Total Number of Kiwi fruit,Kiwi
Kiwi002243.png,Total Number of Kiwi fruit,Kiwi
Kiwi002244.png,Total Number of Kiwi fruit,Kiwi
Kiwi002245.png,Total Number of Kiwi fruit,Kiwi
Kiwi002246.png,Total Number of Kiwi fruit,Kiwi
Kiwi002247.png,Total Number of Kiwi fruit,Kiwi
Kiwi002248.png,Total Number of Kiwi fruit,Kiwi
Kiwi002249.png,Total Number of Kiwi fruit,Kiwi
Kiwi00225.png,Total Number of Kiwi fruit,Kiwi
Kiwi002250.png,Total Number of Kiwi fruit,Kiwi
Kiwi002251.png,Total Number of Kiwi fruit,Kiwi
Kiwi002252.png,Total Number of Kiwi fruit,Kiwi
Kiwi002253.png,Total Number of Kiwi fruit,Kiwi
Kiwi002254.png,Total Number of Kiwi fruit,Kiwi
Kiwi002255.png,Total Number of Kiwi fruit,Kiwi
Kiwi002256.png,Total Number of Kiwi fruit,Kiwi
Kiwi002257.png,Total Number of Kiwi fruit,Kiwi
Kiwi002258.png,Total Number of Kiwi fruit,Kiwi
Kiwi002259.png,Total Number of Kiwi fruit,Kiwi
Kiwi00226.png,Total Number of Kiwi fruit,Kiwi
Kiwi002260.png,Total Number of Kiwi fruit,Kiwi
Kiwi002261.png,Total Number of Kiwi fruit,Kiwi
Kiwi002262.png,Total Number of Kiwi fruit,Kiwi
Kiwi002263.png,Total Number of Kiwi fruit,Kiwi
Kiwi002264.png,Total Number of Kiwi fruit,Kiwi
Kiwi002265.png,Total Number of Kiwi fruit,Kiwi
Kiwi002266.png,Total Number of Kiwi fruit,Kiwi
Kiwi002267.png,Total Number of Kiwi fruit,Kiwi
Kiwi002268.png,Total Number of Kiwi fruit,Kiwi
Kiwi002269.png,Total Number of Kiwi fruit,Kiwi
Kiwi00227.png,Total Number of Kiwi fruit,Kiwi
Kiwi002270.png,Total Number of Kiwi fruit,Kiwi
Kiwi002271.png,Total Number of Kiwi fruit,Kiwi
Kiwi002272.png,Total Number of Kiwi fruit,Kiwi
Kiwi002273.png,Total Number of Kiwi fruit,Kiwi
Kiwi002274.png,Total Number of Kiwi fruit,Kiwi
Kiwi002275.png,Total Number of Kiwi fruit,Kiwi
Kiwi002276.png,Total Number of Kiwi fruit,Kiwi
Kiwi002277.png,Total Number of Kiwi fruit,Kiwi
Kiwi002278.png,Total Number of Kiwi fruit,Kiwi
Kiwi002279.png,Total Number of Kiwi fruit,Kiwi
Kiwi00228.png,Total Number of Kiwi fruit,Kiwi
Kiwi002280.png,Total Number of Kiwi fruit,Kiwi
Kiwi002281.png,Total Number of Kiwi fruit,Kiwi
Kiwi002282.png,Total Number of Kiwi fruit,Kiwi
Kiwi002283.png,Total Number of Kiwi fruit,Kiwi
Kiwi002284.png,Total Number of Kiwi fruit,Kiwi
Kiwi002285.png,Total Number of Kiwi fruit,Kiwi
Kiwi002286.png,Total Number of Kiwi fruit,Kiwi
Kiwi002287.png,Total Number of Kiwi fruit,Kiwi
Kiwi002288.png,Total Number of Kiwi fruit,Kiwi
Kiwi002289.png,Total Number of Kiwi fruit,Kiwi
Kiwi00229.png,Total Number of Kiwi fruit,Kiwi
Kiwi002290.png,Total Number of Kiwi fruit,Kiwi
Kiwi002291.png,Total Number of Kiwi fruit,Kiwi
Kiwi002292.png,Total Number of Kiwi fruit,Kiwi
Kiwi002293.png,Total Number of Kiwi fruit,Kiwi
Kiwi002294.png,Total Number of Kiwi fruit,Kiwi
Kiwi002295.png,Total Number of Kiwi fruit,Kiwi
Kiwi002296.png,Total Number of Kiwi fruit,Kiwi
Kiwi002297.png,Total Number of Kiwi fruit,Kiwi
Kiwi002298.png,Total Number of Kiwi fruit,Kiwi
Kiwi002299.png,Total Number of Kiwi fruit,Kiwi
Kiwi0023.png,Total Number of Kiwi fruit,Kiwi
Kiwi00230.png,Total Number of Kiwi fruit,Kiwi
Kiwi002300.png,Total Number of Kiwi fruit,Kiwi
Kiwi002301.png,Total Number of Kiwi fruit,Kiwi
Kiwi002302.png,Total Number of Kiwi fruit,Kiwi
Kiwi002303.png,Total Number of Kiwi fruit,Kiwi
Kiwi002304.png,Total Number of Kiwi fruit,Kiwi
Kiwi002305.png,Total Number of Kiwi fruit,Kiwi
Kiwi002306.png,Total Number of Kiwi fruit,Kiwi
Kiwi002307.png,Total Number of Kiwi fruit,Kiwi
Kiwi002308.png,Total Number of Kiwi fruit,Kiwi
Kiwi002309.png,Total Number of Kiwi fruit,Kiwi
Kiwi00231.png,Total Number of Kiwi fruit,Kiwi
Kiwi002310.png,Total Number of Kiwi fruit,Kiwi
Kiwi002311.png,Total Number of Kiwi fruit,Kiwi
Kiwi002312.png,Total Number of Kiwi fruit,Kiwi
Kiwi002313.png,Total Number of Kiwi fruit,Kiwi
Kiwi002314.png,Total Number of Kiwi fruit,Kiwi
Kiwi002315.png,Total Number of Kiwi fruit,Kiwi
Kiwi002316.png,Total Number of Kiwi fruit,Kiwi
Kiwi002317.png,Total Number of Kiwi fruit,Kiwi
Kiwi002318.png,Total Number of Kiwi fruit,Kiwi
Kiwi002319.png,Total Number of Kiwi fruit,Kiwi
Kiwi00232.png,Total Number of Kiwi fruit,Kiwi
Kiwi002320.png,Total Number of Kiwi fruit,Kiwi
Kiwi002321.png,Total Number of Kiwi fruit,Kiwi
Kiwi002322.png,Total Number of Kiwi fruit,Kiwi
Kiwi002323.png,Total Number of Kiwi fruit,Kiwi
Kiwi002324.png,Total Number of Kiwi fruit,Kiwi
Kiwi002325.png,Total Number of Kiwi fruit,Kiwi
Kiwi002326.png,Total Number of Kiwi fruit,Kiwi
Kiwi002327.png,Total Number of Kiwi fruit,Kiwi
Kiwi002328.png,Total Number of Kiwi fruit,Kiwi
Kiwi002329.png,Total Number of Kiwi fruit,Kiwi
Kiwi00233.png,Total Number of Kiwi fruit,Kiwi
Kiwi002330.png,Total Number of Kiwi fruit,Kiwi
Kiwi002331.png,Total Number of Kiwi fruit,Kiwi
Kiwi002332.png,Total Number of Kiwi fruit,Kiwi
Kiwi002333.png,Total Number of Kiwi fruit,Kiwi
Kiwi002334.png,Total Number of Kiwi fruit,Kiwi
Kiwi002335.png,Total Number of Kiwi fruit,Kiwi
